comment,label
you teach fabulous mam than tuitions . it's very helpful,F
please maam hamare math ki 2 class ki jiye na ma'am,F
mp board students ka liya bhi ha english medium,I
thank u mam,F
another name of zero metric is null,F
,I
thanks mg brain,F
another name of zero matrix is null matrix,F
,I
mam aapka class bhut jayda maja ayata hai,F
null matrices,F
thanku,F
null matrices,F
1:07:44 why are we not multiplying 3 with denominator?,D
best teacher,F
zero metrix = null matrix,F
thanks mam,F
zero matrix second name = null matrix,F
zero matrix:- null matrix,F
mam jab ap likhta ho to jaha likhta ho waha thora hat ka likha karo . to jo board pa likhta ho wo hama v dikhi daiga,F
mam apka bhoutt bhaout dhanyawad apke karan muhje math's mein bhoutt help mili hai 2024 2feb se exam hai,F
mam apka name kya hai,F
,I
,I
complete mam .,I
mam y 1 =y hoga,D
thank you so much mam... u and all teachers of megnet brains are very hardworkingthanks a lot u all are best,F
yes mam maja aya,F
thanks ma'am,F
to good teaching ma'am,F
hi maam,I
best experience we get with magnet brains..,F
thank you so much ma'am,F
your teach very super mam,F
amazing thanks mam,F
"thanks alot for providing free n best education,our prayers are always with magnet brain and it's team",F
thank you thank you thank you so..... much mam....,F
hare krishna mam,I
,I
thank you so much ma'am for your amazing lectures and guidance,F
great explanation...,F
another name of zero matrix = null matrix,F
ve challa gl di ve gaani tur ke dila de ee jani . sidhu moosewala,I
heyy guys,I
hello mem,I
thanks so much maimm thanku,F
@24: 52 diagonal matrix,D
thanku mam,F
the best teacher,F
scalar matrix,F
no. of columns of first matrix is equal to no. of rows of second matrix,D
21 0 3412 8 2334 0 55,D
19th qus ma 2100 kasa say????,D
nice teaching,F
thanks mam,F
mam your accent to speak appan is like tapori style,F
thank u mam,F
wonderful class...... really learned a lot from here,F
yes ma'am,D
thanks mam,F
thanks mam,F
"in 13th problem at doing the summation of f(x+y), on rhs, 4th element, we shouldn't do 1+1?!! why in last 4th element of summation f(x+y)=1 or how 1. because i'm finding it ""2"".",D
thank you mam,F
mam agr aap padhaoge to pdhne me dhyan kese jaega,F
number 13 ka lhs ka ladt element 1 +1 =2 kyu nahi hua mam ne likha 001 kyu likha koi batq do,D
if order is n*m and p*q then m=p for multiplication,D
,I
mam in q. 16 to get a^3 what which one is correct a^2*a or a*a^2,D
hasta hua chehera,I
mam jo aap ne 14 ka 2 saval karaya he usmi 4+3+4=12bataya he aap ni pahli 11 hota he,D
best teacher of maths,F
thanks ma'am,F
maam question 16 samaj nahi aya h,D
neet = magnet brains.,I
mam good explanation phlele baar you tube pr maths smj aayi muje,F
"bhai sachmai bacche pagal hai , jo coaching mai paisa fuk rahe hai, ye free mai best hai bhai. thanku magnet brains",F
8:40 me 3 row and 3 coloum me 2 aana chahie na mam please answer,D
thank you,F
aapko dil se sukriya,F
thank you so much mam,F
24:51 scaler matrices,D
1920mam here will be 4+3+4 =11,D
hare krishna mam,I
"and the answer to ur question that which matrix is both symmetric n skew symmetric is ""zero symmetric"" of order m",D
tnx,F
thank you so much ma'am for your amazing lectures and guidance,F
mam questions 14 part 24+3+4 = 11,D
mam [ 1800] matrix me 1row toh hai mam but 1column kaha se aya please bataye order 11 kaise hua samajh nahi aya,D
mam yeh trigonometry ke formula ka bhi video le kar ayiye yaad hi nahi hote,F
give a 11 th tn syllabus,F
zero matrix,F
0 martix is both symmetric as well as skew symmetric matrix,D
zero matrix,F
null matrix is both symmetric as well as skew-symmetric matrix,D
1:4:30 zero matrices,D
thanks mam,F
yrr ma'am ki shakal meri ex se milti h iss wjah se distract ho ja rha hu,I
zero matrix,F
zero matrix is symmetric matrix and also skew symmetric matrix,D
mam ap bhut mehnt krte ho,F
any one from 2024-25 board,I
null matrices os alwayes symmetrix and skew symmetric matrix,D
1:03:51 mam zero matrix symmetric or skew symmetric matrix dono hoti hai,D
1:04:20 zero matrix is symmetric and skew symmetric matrixhe,D
thanks mam,F
zero matrix,F
zero matrix is both skew symmetric and symmetric matrix,D
koi jharkhand se h ky?,I
zero matrix is the answer. it's both symmetric and skew symmetric matrix.,D
any one from board 2023_2024,I
thanku mem,F
thanks a lot mam for giving the excellent teaching,F
1:04:35 null matrix of order 1,D
i think i am bless as i found this channel in youtube while scrolling for a good mathematics class and after watching your video math has become a piece of cake for me...thanks a lot for your help teacher,F
really i am so thankfull to their intelligent team . i like this channel .,F
happy birthday ma'amthanks,F
its good gor iit jee also,F
zero metrics is symmetric as well as skew symmetric matrix 1:04:30,F
zero matrix mam,I
zero matrix can be termed out as symmetric or skew symmetric matrixxx.....,F
zero matrix mam,I
thank you mam for your amazing teching .i am now able to do maths very easily.,I
zero matrix is symmetric and skew symmetric both,F
mam zero matrix,I
zero matrix is both symmetric and skew,F
zero matrix mam hoga,F
thank you,I
mam zero matrix can be symmetric and skew symmetric,F
zero matrix,I
her efforts are real,I
mam answer is zero matrix,F
zero matrix mam,I
mam zero matrices at 1:04:25,F
thanks mam for all your efforts,I
many hearts for you ...........,I
thank you so much mam.for this interesting video lecture.,I
thank you for your time and your efforts for our study.,I
zero matrix maam,F
"zero matrix,,, mam",F
mam zero matrix can be both symmetric and skew symmetric,F
mam subscribers jyada hai lekin like or comment or views zyada ho nahi raha hai kyu,D
[0] matrix,F
thank you so much ma'am session was really amazing,I
zero matrix,F
1false,D
true statement,D
yes mam this chapter is very easy,I
"respected madam,please jee advance math tutorial series and cengage math solution series.",D
1:01:37 true,D
1:01:13 true,D
true statement,D
true statement,D
tell me true mam that u r not a robot,I
2024 session wala like karo,I
thanks ma'am,I
44:52,D
rows bane column >>> phool bane angaare,I
thanks. maam. for. questions. clearens,I
"ma'am,you are the best teacher for board exam. thanks ma'am",I
"yes mam true, square matrix is symmetric and skew symmetric matrix",F
"yes mam true , skew symmetric matrix diagonal are always zero.",D
true,D
thanks mam,I
1:01:02 true,D
mam teaching is like dynamite,I
best explanation,I
thank you mam,I
always true diagonal of skew symmetric matrix is 0,D
ap dominate kar rahi ho mam maths mai youtube par,I
thanks a ton mami was very afraid of maths but your teaching method make it very interesting for me,I
mam i like your teaching way,I
best math teacher forever,I
true,D
,I
yes the two statements are correct,D
yes ma'am yah chapter bahut hi hai aap bahut accha padhte ho madam,I
thanks,I
1:01:02 true mam,D
zero matrix hai bow mam symmatrik and skew symmatrix are equal,F
ma'am uh literally make such boring chapters interesting,I
diagonal elements of skew symmetric matrix is always zero.,D
easy hai chapter mam,I
thank you so much ma'am,I
i can say with full confidence that you are the best teacher of 12 th maths on whole youtube,I
very nice lecture your teaching style is superb,I
the diagonal elements of skew symmetrics matrix of always zeroans :- false,D
thank you mam aap ko bohat bohat bada thank,I
thank you mam,I
thank you ma'am for free contents video,I
"true statement mam,, the diagonal elements have zero as a element",D
yess mam true,D
ex 3.4 kb aayegi ma'am,D
hello mam ... good morningthankyou soo much mam ... mera aaj class12 result aaya h and i was solely depended on you for maths #onlyshivanimam #magnetbrains #educationhub or mam result accha rha thankyou so much u made learning easy shi m bohot maza aaya apne padh krab cuet k liye bhi acche se krenge thankyou so much,I
op bolte,I
nice lecture mam,I
jay hind mam,I
,I
best teacher,I
best teacher,I
thanks mam,I
thanks mam,I
"given a & b should be of the same order, so that ab=ba=i .but in the case of a rectangular matrix eg:- 2x3it doesn't even follow the criteria for multiplication. a=2x3 & b= 2x3 , 2 not equal to 3",D
very nice teaching mam,I
hello maim please iska pdf kaise milega mera exam hai,D
mam keep going on.... we all in your support...... thx a lot,I
very very thanks mam for your support,I
,I
ma'am app se parkar top karunga,I
nice stiching mam,I
thnx mam,I
,I
is there no shortcut to find inverse of the matrix since these are a little bit long process merhods for competitive exams.....???,D
"mam if we want to check the answer of matrix, is their is any method to check that inverse of matrix is right",D
thnx mam for crystal clearlecture of this chapter i want previous year questions of this chaptercan you help me mam?,D
,I
because mam identity matrix is a square matrix am i right mam,D
mam 1st wale row me hoga multiply kya,D
tq,I
mam cbse me elementary operation deleted hai na...please tell mam,D
chapter 4 kab start hoga man,D
best teacher math,I
best teachers my doubts are clearedthank you so much,I
very good explanation mam,I
pad na aata hai kya,I
,I
good night sweet dreams,I
,I
"maam pata nahi kyu, mujhe aaj tak ye ch samajh nahi aaya",D
thanks mam,I
thankyou mam really i saw many video in youtube but you are the best teacher you cleared my all doubts this because exercise matrix i didn't understand how to make a=ia but you tells understanding thankyou mam,I
thank you for sach amazing video,I
amazing explanation ma'am....you have made the concept so easy....thank you god for sending such a teacher for us.,I
,I
happy 10million,I
thanks mam,I
tq mam,I
thank you so much ma'am this chapter was completed because of you very excellent end easy explanation,I
thanks mam,I
thnnnqq mam,I
thanks,I
thanku mam,I
thank you mam.really appreciated,I
best teacher of elementary transformation,I
mam kaise pata chalta hai ki row interchange karna hai,D
you are very excited about this video,I
you are great mam,I
nice teaching ma'amalways love you ma'am,I
best teacher,I
best didi,I
,I
very nice lecture mam,I
very good teaching.,I
best full.,I
mam for all students are your very hard struggle thanks mam thanku so much for this video,I
thanks a lot mam,I
,I
nice teaching mam$$$,I
thnq mam,I
jab tak aap sad easy hai,I
thank you mamyour all efforts are real,I
eeaazzyy mam,I
thank you mam,I
very useful,I
her calculations are not so fast,I
thank you so much mam.,I
mam jo bhi karva rhe ho isme exam 2023 k liye cut nahi kya ch 3,D
thanks a lot mam,I
thank you ma'am,I
mam gurav sir video kab liyanga class 11 maths ka,D
koi friend banega,I
,I
jo video dekh rhe vo tere yaar hai ya student,I
mam please start ch 4,D
false,D
ma'am you are so amazing,I
false,D
1:00:26a - raw matrixb - scaler matrixc - diagonal matrix,F
57:23 false,D
scalar metrix,F
diagonal matrix,F
scalar matrix,F
row matrix,F
scalar matrix,F
false,D
true,D
thanku so much mam,I
00:00 introduction00:52 matrices17:11 equality of matrices20:15 example43:06 types of matrices :column matrix45:14 row matrix46:22 square matrix48:13 note49:39 diagonal matrix52:54 scalar matrix55:30 identity matrix59:29 zero matrix1:00:24 identify type of matrices1:02:36 addition of matrices1:08:37 properties of matrix addition1:13:26 difference of two matrices1:17:19 scalar multiplication (multiplication of a matrix by a scalar)1:20:29 properties of scalar multiplication1:21:41 multiplication of matrices1:25:38 example1:36:00 note1:49:58 transpose of a matrix :definition1:53:11 properties of transpose of the matrices1:54:57 symmetric matrix1:56:39 skew symmetric matrix1:59:54 theorem 12:02:06 theorem 22:06:23 example2:13:18 thank u mam for this amazing and lovelly sessionnice explanation mam,I
"a metrix is a row metrix,b is a scalar metrix and c is a diagonal metrix 1:00:25",F
such an amazing teacher,I
thank you ma'am for this amazing session,I
mam online class add karni h,D
mam inverse kyu n kraya,D
thanq mam,I
math me mjaa aate the,I
mam aap bahut achha padhaate the magnet brains me,I
,I
6,D
thank you ma'am,I
aap wahaa achha n lagtw,I
shiwaani mam please aa jaao magnet brains me unaccadmy chorker,I
thanks ma'am,I
every scalar matrik not always identity metrik,D
mam aise hi basic bataate jaaye short me .,D
57:08 true and 57:27 false,D
shivani sharma mam..bahut sundar dhang se padhati hai..samjhaati hai..aur beech beech me pichala concept bhi refresh karati hai...welcome..,I
thank you mam for this amazing lecture,I
thank you mam for revision and oneshot,I
q=1/2(a-a'),D
false ( every identity matrix does not scaler matrix),D
scalar matrix,F
no all scalar matrix is not an identity matrix,D
yes every identity matrix is a scalar matrix,D
