comment,label
nice lecture mam,F
very nice mam,F
bada confusing chapter hai kuch different nahi lag raha haithallus hai chapter,D
really amazing teacher of bio,F
such an amazing lecture....my all doubts are clear thankyou so much,F
13:11 lecture starts from here,I
mam biology me itna sara naam kaise yaad kare please batae,D
why they have 2 or more gametophyte in integumented metaspore?,D
happy teacher day mam,F
happy teacher day mam,F
,I
thanks mame,F
you are just amazing,F
mam you teach best,F
thankyou mam,F
maam ur amazing but thodi saans le lijiye maam..plz,F
plz b.s botany sy related lecture vedio bnaye,F
mam your lecture are awesome,F
mam ncert book hi must h neet k liye???but ap to kayi baatein out of ncert bta deti hn,D
mam mzaa agya,F
i follow magnet brains i am able to score 656 score in neet,I
thank you so much,F
i understand very clearly mam,F
mam your all line match with akash module . line by line from akash,F
thnq mam,F
16:18 3000-4000 meter or feet,I
best biology teacherthanks u mam for clear my doubt in gymnosperms,F
i like your teaching mam,F
best teacher of biology,F
your study style is very marvellous and underdtanding,F
gymnosperms starts at 13:10,I
madam aap ne glt btaya h pinus m to stem branched hoti h,F
very marvelous class,F
itne teez padhte ho yr,I
you are the best biology teacher...,F
very nice,F
now i understand the whole concept without any doubt..this video is just amazing,F
its a perfectly understandable,F
i will recommend this playlist of kingdom to all my class mates and to my close friend,F
mam itna neet ke liye enough hai ky mai isse notes bana lu kuch extra nahi likhna padega na.... plzzz mam reply jarur kijiyega... i am waiting for your reply... waise aap biology ki best teacher ho....,D
,I
you are the best,F
watching at 2x has a next level experience ........if you are agree like thoko,I
thank you mam,F
you are really awesome mam ......thnx for clearing all my doubts about gymnosperms and pteridophytes,F
thank you so much ma'am app ke karan i got good percentage in my master study and my concept was fully clear,F
thankyou mam very good teaching biology,F
ma'am plz resembles between gnetum and ephedra par ek lecture batayiye na plzzzz,D
ma'am app ka lecture mujhe bht pasand hai,F
thanks mam you are best teacher im also student of 11 class during class time nothing i'm understanding but when i am came back on home then i'm watching your lacture with cool mind and every thing i'm understanding so v v thanks mam god bless u,F
nice video ma'am,F
very nice video,F
mam hame aapk lecture dekhne h chepter molecular bacic of inharetence ke,D
mam ilove you,I
very nicefrom,F
mam your all video are useful,F
thanks mam for a such wonderful explanation,F
please take in english it will be useful for everyone,F
xylem vessels naa hone par to gymnosperms plant ki height kam honi chiye thi jese pteridophyta me tha par ye to lambe v h,D
"i'll be very grateful to you if you make video on ""embryo development of gymnosperm""...in details..",D
thank you very much,F
aap etna asha padate mam aap doctor ho kya,D
"bahut hi khoobsurat padhati hain aap mam,,",F
thank you mam,F
mamm macro or megaspore dono ko ek hi sporangiam me bnte h kya,D
amazing,F
thanks mam hme achhe se smjh aaya,F
ma'am jaldi jaldi boliye naaw,D
cool,F
maim crishmas tree ka name kya hai,D
please add english subtitle,F
ma'am what is polyembryony ?,D
best teacher,F
you are great mam ....thankuuuuuuu very much for your nice efforts in explanation..,F
mam mcqs...... ...,D
proud to such a teacher all doubts are clear thankyou so much mam,F
thank you mam,F
thank you mam,F
mam neem ka tree bhi gymnosperm h kya,D
25:33,I
mam 3 degenerate kyuu hojayenge,D
i see your all videos and i am very thankful to you,F
thnks mam,F
mam are you from rajasthan ?,D
u r awesome thnk u mam,F
how many microspore and megaspore are made from spore mother cell after meiosis?,D
i understood everything about gymnosperms thank you mam,F
nice ma'am aapp acha padhati ho....,F
hamy samjhny mein problem hoti hai mam please please please please please please explain slow,D
mam please explain todha derhy,D
mam aapki teaching bahut achi h .,F
nice sister.love from pk,I
nice mam,F
you a the best teacher tariif k words km pd jyenga,F
tqsm mam best pdhatea ho ap,F
thanx you,F
thanks ma'am,F
"maam you are the best!your way of teaching is muahhhh!!thank you so so much for the help, and quality edu you are giving!",F
excellent explanation,F
ooobhai maine ye lecture do din me complete kiya,I
cicus aur fern plant mere ghr pe h leaves chubte h enke,I
mam apke notes kha available hote h,D
,I
nyc,F
owww kiyyy classss he,I
thank you so much mam,F
thanku mam u are the bst teacher ever u help us so mch mam in lockdown thanku ma'am we loves u so mch,F
thanku mam,F
thanks mam,F
good,F
hsyxurx,I
rth,I
gr88 mam.,F
i will recommend this video to all my frndz ..after seeing this video all their doubts will be clear,F
very nice mam,F
bahut accha explain kiya apne really best,F
really best mam,F
nice very interesting leacture,F
very interesting class,F
best explanation mam .u fulfil my expectations from this channel..,F
thankyou ma'am,F
48:52,I
nice explanation mam ..it was helpful to meyour every video helps me a lot,F
38:38 i also have this plant *tree,I
hlo,I
ma'am baaki sb to thk h lekn animal kingdom ke 76 videos kyu hain,D
thank u....mam,F
ek number,F
thank u ma'am,F
mam writing thoda kum samaj aate gai thoda sa sahi lika karo plssss mam,D
thanks mam,F
anyone else here who watches her video in _1.5x_ speed because she speakes too politely.,I
thank you so much dii,F
superb!thank uyou are doing very hardwork for us..,F
ty mam,F
this leacture actually start from 12:58,I
mam you are really super,F
nice explaination mam,F
very nice teaching method mam,F
very good mam i'm new comer,F
super mind-blowing teaching,F
tq ma'm,F
waahh mdmmm,I
very nice explaination,F
,F
my dear friends,I
happy farmers day to all of you....................................,I
nice video,F
best of luck,I
key to success,I
dare: answers these questions ?who i am for you?one word that describes me?how did we meet for the first time?my name of your phone?first impression?current impression?do you trust me?what you dislike about me?send it to your friends and get amazing replies but reply to me first ?? i will put on my story,I
despot,F
mam please,D
plese repeat,D
hii mam,I
happy farmers day,I
good evening mam,I
happy farmers day,I
,I
wow... iss video ko samajh ne ke liye dusri video dekhe...,F
bkvas,F
ma'am you are just saying after every word that phle padhaya hai you could have gave a small definition so that's it's easy to understand,F
i very much confused after watching this video.,F
thank you mam,F
mam you are my favourite teacher,F
,I
thank you very much ma'amvery crystal clear explanation,F
thanks very much ma'am,F
but ginko is a gymnosperm which don't have fruit ?? then how their fruit is used ? why did you say that ?? i'm very confused!!,D
8:20 agar aise pdhana h mam to rehne do aap,F
thnkweii mam,F
thnkweii man,F
worst,F
thanks mam for providing this video,F
please is pages ko black screen par laya karo jo clear dikhe,F
mam kuch samaj nahi aaya,D
such a discusting word pronounced by you about microspore and megaspore...ladka and ladki...this is not suited to a science teacher.,F
mam aapne to confuse krdiya,F
now my all doubts are clear thanks mam for this amazing session,F
mujhe nahi aya samajh me .. book ka hindi me convert kar diya hai bass .. no example.. no other knowledge,F
3:48,I
kitna glt pdhati ho mam ...ache se revise kro ap ...har bar glt bolke shi krte ho ..aise kaise yad krega koi,F
thank u so much mam...i'm proud of you...m bhi ab aapki tarah hi teaching karungi..ho sakta h aap mujhse chhoti ho...but abhi aap meri guru ho...i'm salute u mam,F
lecture is osm but at 2x speed,F
you should also revise ncert once before teaching,F
nice,F
dhakad pdhate h app,F
ma'am itni thaki hui kyun hai,F
",",I
maam said : female cone is same as mega sporophyll. 11:00,D
13:45 'un dono ki shadi hui',I
mam plzz provide your notes,D
worst ...,F
and too good ma'am,F
ye kha lo mam meri taraf se,I
maam ur really teaching well,F
kuch khaas nahi btaya bhai vo hi bas book wala . vo bhi ache se nahi karaya. maja nahi aaya kasam se,F
mam app google pain kr padhao na,F
cactus is which division?,D
tq mam,F
thank u mam,F
mam thodi confused lag rahi h,D
confidence kaha hain,F
mam ap shadi me gaye the,I
the reason why every teacher slightly confused in gymnospe,D
pehle padayahe to ye video kiu banaya ??? kuch vi,F
mam plant me bhi saadi hota h kya??,D
thank you ...mam,F
thank you mam,F
best ma'am ever...,F
its really helpful,F
be safe mam,I
cool,F
,I
nice video,F
thank,F
mam ess situation ma aap na huma itna accha lacture diya hai jo school ka teacher bi nahi da sakta love you mam god bless you mam,F
uffff mam your teaching,F
,I
thank you,F
thank u mam,F
"you are a best teacher mam ,thank u so much mam",F
thankyou teacher of mb,F
"maam you are the best!your way of teaching is muahhhh!!thank you so so much for the help, and quality edu you are giving!",F
too good teacher,F
thank you mam,F
thanks teacher,F
thank u madam...,F
thanks mam,F
lovely method..... thanks,F
mam you are a very great teacher,F
nice mam,F
,I
who are here wuth 2x speed,I
thnx ma'am for quality education...,F
angiosperm start from 16:23,I
,I
mam u r asum... ur concept is clear cut. i m very very thankful,F
you are best mam,F
you are great biology teacher in whole youtube,F
i'm confused mam 2genarative cell ka kya hua jinme mitosis hua tha,D
thanku mam aap voht acha padte ho m msc kr rha hu or apki video voht helpful hai,F
mind blowing lecture ma'am,F
thank you ma'am!you deserve all these hearts,F
,I
thanks mama samjha na ka liya,F
thankyou mam,F
great explanation thank you....but are you not taking class of alternation of generations,F
great,F
you are the most most most intelligent teacher of magnet brain.,F
mam what is synergid and antipodal cells,D
"im so happy for you to have such a good and beautiful teacher, god has a given to us good teacher you explaination is very well may allah always support you mam in your situation and may allah give always happiness for you thank you so much mam",F
what is this apan??,D
great efforts. thank u ma'am,F
"mam , strawberry me to seeds bahr hi hote h na",D
didi jo fruit ke bahar seed paye jatein heinna uske example mein ham strawberry kyu nahi de saktein,D
hii mam,I
ma'am.. diversity in angiosperm plant pr project kese bnaye ? is pr ek video bna do .....plz,F
mam is it enough for neet...,D
strawberry,I
mam kya hee explaination detii heiii ...maza hee aa gyah,F
adbhut,F
thanks mam for great explain,F
mam u r one who can change our life thank you so much for this amazing lectures,F
thank you. madam,F
thank you so much ma'am,F
mam hm kaise padhe theory se hmko bahut dar lagta hai,D
thank you ma'amyou are the best biology teacher for me,F
mam ur the best teacher i had ever know and even if the concept is so hard to learn u make it in easy way and u never got tired of explaining same thing again and again.,F
east or west magnet brain is best for study,F
my earphones got dead by hearing mam voice,I
thank you thank you thank you thank you very much ma'am for this video aap ke lalla ko sub aa gya please accept my comments god make you happy always thanks ma'am,F
15:30 thanks me later,I
very interesting knowledge,F
informative n simplest lecture.,F
mam'pls share plant taxonomy lectures,F
that was strawberry jiska fruit andar or seed bahar hota hai,D
it was very tough to memorise but ma'am ur efforts made it easy,F
thanks for this nice explaination,F
