comment,label
cleaer explanation ma'am!! as a person who completed b.ed recently these videos giving me idea to teach in an interesting way and also in a precise way in my upcoming profession! thanks,F
after this video i think it's like a b c d ....... very much easy,F
thank you very much ma'am,F
you are the best teacher in the world,F
41:18imagine ye hamaare paiso ke saath hota toh!!!!!!!!?!!!!!,I
mam your teaching is very good. and i understand all the things of any chapter. and i like your channel.thank you so much,F
i think mam you are the best maths teacher . i was finding a good teacher like you thank u so....much mam.,F
mam what is cartesion produch,D
jis jis ko chptar samaj aagya vo like kare,I
thank you mam,F
good way to understand,F
mam aap bhot clear doubt lete ho or samajhate bhi hou are very nice,F
mam apka is a yah viedo bhut accha lga mam thora aur question solve kar di jiya,D
most hardworking........ this will result in a sweet fruit,F
binod,I
"hay mam i'm aman gupta from district hardoi i read in st xavier's school hardoi. i want to ask that man when u give us a question in homework before question number 3that u can see in this video than i have found the answer mean the common or we can say that intersection ..(1,4) and (3,4)this is right answer or not..or i have to solve more..",D
nice work doing,F
aap glt aa gye back ho lo pehli train se ye 11th ka topic hai ji 1st u should complete 10th bro,I
mam kya ye ch.2 class 11th rbse wale bhi use me le sakhte haikya same hai kya,F
i have doubts in functon,D
you should have added binod instead of bittu,I
mam you are expert teacher,F
algebra of function has been removed by cbse for 2020-21 don't study it... thanks,F
now all students are watching this chapter video because their test is coming,I
thank u mam very much,F
https://www.youtube.com/playlist?list=pliwkrua6fmpgcfqivrgqejqxz3fwqbolm,I
mam please make a separate video on graph function,F
thank you mam,F
thanks mam,F
"the excellent teacher , who never asks for like share and subscribe",F
"thankyou so much mam , i was looking for a video for last moment revision and found these , now i am prepared, thankyou mam",F
40:00 magic box,I
21:23,I
thankyou,F
"mam, your voice is very sharp... it's easy to understand all of these, which you are teaching us...thank you mam, for this...",F
thank you so much mam,F
47:34 ghapla hain,I
ma'am,I
mam.. jaise aapne bola ki graphs aur algebra of functions ke liye detailed video dekho jo description mei hai.. lekin wo 9 years pehle upload hui thi.. tab se abhi tak syllabus mei koi changes nahi?,D
helped a lot ma'am. thanku soo much,F
plz mam reply zaroor karna agar nahi to be agar haa to be kar dena to fer me kese or teacher ko doondte hoo,D
mam kya aap mere personal teacher ban sakte he kyu k mam mera math bohat weak he,D
ma'am you are a good teacher ........ liked your teaching very much ........ thank you for your teaching ........... your teaching is simple and effective,F
binod,I
i love your teaching mam,F
maam u are awesome maam aapki wajah se aaj mene 2chapter finish kr liye h mam aapke jaise koi or nhi samjha sakta maam,F
,I
"thank you ma'amyour explanation is very good,there was no over explanation.i really love your class",F
"nice and interesting examples, which helps to understand and anallise in a easy and informative way and approach is build. thanks.......",F
"mam , you could have also explained greatest integer function .",F
best teacher of mathematics i have ever seen,F
thnx mam for your amazing and understoodable videos,F
hi mam,I
who is here after class 10 result in lockdown..??,I
thanku ma'am now you are the only guide of mine as in online classes my school teachers are not be able to explain the questions and doubts.......... i really appreciate you for teaching us aur making such knowledgeable videos............... and at last always stay healthy and take care....,F
mam ur same teacher of exam fear right,D
thanks ma'am,F
your explanation skills are awesome mam.....,F
mam u teach so well plz teach us all the subjects,F
mam relation of student with the mobile screen,I
1:,I
mam i love you are so cute and good teaching,F
"you are really great....you are my favourite teacher...because of you i can understand many things about this chapter during lockdown...thanks ma,am",F
"your explanation is mind blowing, i wish you to be my math teacher.",F
amazing teacher!understood everything!!,F
teacher u r a best and good teacher......,F
"wow, your teaching style is brilliant. thank you so much ma'am. i was really flummoxed in this chapter but just because of you i can solve questions more precisely.",F
i was finding a good video for this topic. i searched a lot. and then my hard work bore fruits named learnohub channel. loved your teaching a lot.,F
can u pls do videos in english as it would be usefull for students in south india who studies in cbse and follow ncert pls think about it,F
you are really awesome mam. by seeing your video we are able to solve our whole chapter ourself without any help,F
"ma'am can i know how do u make such video, i mean using only screen?by the way you are providing awesome content.thank u",D
"whatever u taught, all is written on my neurones!! just like a cd !easy to understand videos, help us students to learn new chapter in our syllabus",F
mam aap short me sab kuch badhaya se samjha deti hai thnx mam for your hard work for we people,F
but maam u forgot to tell abt polynomial function and greatest inyeger function,D
"who is watching tis video in lockdown , where online classes r going and u r seeing tis video fot ur test to undersatnd the chapter better",I
mam please make,I
thankyou mam you made this chapter so easy,F
"you are the brilliant mam and your teaching style , background is very better.",F
"mam at 29:00 min... another set of the relation can (1,0).. as 1-1=0 .... why it cant be.?? why not..???",D
mem question 3 solution wrong hai usme to formula se 9 elements bante aapne 8 banaaye,D
thank you so much mam.. i understood all the chptr.,F
thanks mam you saved my ass from my test.enjoyed a lot as well as leraned a lot.,F
mam your way of explaining is awesome,F
mam mai hamesa aapke video ka wait krta rhta hu............... i am biggest fan of ur way,F
thankyou mam for teaching us .our concepts are fully cleared,F
vica versa,I
maam you were really amazingthankyou,F
very smart teaching method mam,F
mam you are my favorite teacher now.,F
you are great mam,F
you re best mamm,F
mam your read method is very good so simply understand,F
can anybody please tell me about the last example.....how did it happen? i didn't understand,D
you are amazing ma'am.....understood everything. thank you so much,F
"great mam.,",F
kya aap hindi mein video bana sakti ho sets ka aur relation and function ka,F
"ab intersection ac = (1,4),(2,4),(3,4)",I
tq medam,F
so nice teaching,F
mam detailed videos bhi aap banaiyena please,F
mam please upload your videos in english......,F
"humble request ,to make viedo on class 12th maths of chapter 5th,with this understanding cocept what u make in above viedo",F
"questions 2 answer is={(1,3,4),(1,3,5),(1,3,6),(1,4,4),(1,4,5),(1,4,6),(2,3,4),(2,3,5),(2,3,6),(2,4,4),(2,4,5),(2,4,6),(3,3,4),(3,3,5),(3,3,6),(3,4,4),(3,4,5),(3,4,6)",I
ha to jarur batayiye ga,I
mam aap bahut accha padati hamam aap ke yaha koi app nhi ha kya study ke liye,F
"this video caught my eyes, earsand as well as my whole attention. thanks for this mam.",F
thank you ma'am my all concepts are cleared,F
i understand very well mam,F
thanks,F
best wishes for 1m,I
mam you are the best. you are awesome . best teacher i have ever seen,F
#exam fear,I
please make the videos on other pending chapters........ i want to read all the chapters from u,F
thank you so much maambefore in class i was not able to understand much. but now bcoz of ur explanation i think i will get 100 on 100,F
,I
thanks a ton ma'am !!!....your all videos are splendid. one of the most important thing that made me so ecstatic is that you complete a wide chapter in just only in one video.within one video you tries your best to explain each and every point that helps to save the student's time instead of watching so many videos .ma'am your way of teaching is awesome .i'd say you are the best maths teacher on you tube.,F
thank you ma'am it was very helpful to understand,F
thank you ma'am,F
samajh me aaya,F
very fabulous teaching maam.,F
maam i love the way u teach and i would request god to give everyone a teacher like u,F
good class best,F
thank u so much mamit helped a lotand mam plz continue making such type of videos...,F
you are best teacher mam,F
"mam, please upload videos in english also.......",D
bestt,F
you are the perfect teacher...in my lofe mam,F
maam you are best,F
"awesome, outstanding, nowords to say.the thing we all needed is your love and teaching",F
saare examples ncert ke hai....... this shows how amazing ncert is,I
mam u are a good teacher,F
best explanation over maththanks to study,F
mam ur teaching is fabulousi don't understand that how i star 11claas maths..bt when i see ur videos i feel fearless... thank u so much..for making videos like this.....i always see ur videos....thank u so much for helping me,F
